Review_Text,Detected_Language,Translation_Applied,Translated_Text,Cleaned_Text,BERT_Text,Sentiment,Label_ID,Word_Count,no,source,location,Confidence,Positive Score,Negative Score,Reason / Notes,Aspect(s),Risk Type(s),Traveller Suitability,Hotel Improvement Insight
Great access and walkability to shopping. Cleanliness and facilities are ok. Staff interaction were mixed,translation_package_not_installed,False,Great access and walkability to shopping. Cleanliness and facilities are ok. Staff interaction were mixed,great access and walkability to shopping cleanliness and facilities are okay staff interaction were mixed,Great access and walkability to shopping. Cleanliness and facilities are okay. Staff interaction were mixed,neutral,1,15,444,Agoda,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",medium,0.5,0.0,Mixed/acceptable wording; positive: ok,Cleanliness; Service,Cleanliness Risk,Not ideal for cleanliness-sensitive guests,"Improve room, linen and towel cleanliness"
"Great location, but small room. Reception needs better service; more smiles and happiness. Bellboy was helpful. Parking not free; unacceptable. Hotel facilities and breakfast location far to walk.",translation_package_not_installed,False,"Great location, but small room. Reception needs better service; more smiles and happiness. Bellboy was helpful. Parking not free; unacceptable. Hotel facilities and breakfast location far to walk.",great location but small room reception needs better service more smiles and happiness bellboy was helpful parking not free unacceptable hotel facilities and breakfast location far to walk,"Great location, but small room. Reception needs better service; more smiles and happiness. Bellboy was helpful. Parking not free; unacceptable. Hotel facilities and breakfast location far to walk.",neutral,1,28,449,Agoda,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",medium,6.7,8.1,"Mixed/acceptable wording; positive: great location, helpful; negative: needs better, small room",Location; Service; Comfort/Noise; Parking; Breakfast/Food,Parking Risk; Service Risk,Suitable for convenience-focused travellers,Improve parking information or parking availability; Improve front desk/staff service training
Had a great stay for all 8 of us and hotel linked to lagoon and shopping mall. Many food options and there is Jaya Grocer. Don’t forget to try the many restaurants you will be spoilt for choice. Easy to Grab around from hotel. Can visit nearby Sunway Square mall newly opened.,translation_package_not_installed,False,Had a great stay for all 8 of us and hotel linked to lagoon and shopping mall. Many food options and there is Jaya Grocer. Don’t forget to try the many restaurants you will be spoilt for choice. Easy to Grab around from hotel. Can visit nearby Sunway Square mall newly opened.,had a great stay for all of us and hotel linked to lagoon and shopping mall many food options and there is jaya grocer don t forget to try the many restaurants you will be spoilt for choice easy to grab around from hotel can visit nearby sunway square mall newly opened,Had a great stay for all 8 of us and hotel linked to lagoon and shopping mall. Many food options and there is Jaya Grocer. Don’t forget to try the many restaurants you will be spoilt for choice. Easy to Grab around from hotel. Can visit nearby Sunway Square mall newly opened.,neutral,1,52,442,Agoda,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",medium,0.0,0.0,Mixed/acceptable wording,Location; Breakfast/Food,No major risk detected,Suitable for convenience-focused travellers,No major improvement issue detected
"I book this hotel for business purpose in the end the date schedule last minute change, agoda not allow we change the date",translation_package_not_installed,False,"I book this hotel for business purpose in the end the date schedule last minute change, agoda not allow we change the date",i book this hotel for business purpose in the end the date schedule last minute change agoda not allow we change the date,"I book this hotel for business purpose in the end the date schedule last minute change, agoda not allow we change the date",neutral,1,23,456,Agoda,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",medium,0.0,0.0,Mixed/acceptable wording,General,No major risk detected,General traveller suitability,No major improvement issue detected
I like this hotel as it is near the sunway lagoon and of course connected to the sunway pyramid mall. Though they do not have facilities but they do share facilities with the lagoon which you can access for free and their breakfast buffet is also at the resort spa,translation_package_not_installed,False,I like this hotel as it is near the sunway lagoon and of course connected to the sunway pyramid mall. Though they do not have facilities but they do share facilities with the lagoon which you can access for free and their breakfast buffet is also at the resort spa,i like this hotel as it is near the sunway lagoon and of course connected to the sunway pyramid mall though they do not have facilities but they do share facilities with the lagoon which you can access for free and their breakfast buffet is also at the resort spa,I like this hotel as it is near the sunway lagoon and of course connected to the sunway pyramid mall. Though they do not have facilities but they do share facilities with the lagoon which you can access for free and their breakfast buffet is also at the resort spa,neutral,1,50,463,Agoda,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",medium,0.0,0.0,Mixed/acceptable wording,Location; Breakfast/Food,No major risk detected,Suitable for convenience-focused travellers,No major improvement issue detected
"I'm really impressed that this hotel has a quiet zone, they accommodated to my request of high floor and quiet room. While it's nowhere as fancy or well-equipped as Sunway Resort, I appreciate the cleanliness and attentiveness of housekeeping. The fact that it's linked to the mall (many food and shopping options) made it worthwhile.",translation_package_not_installed,False,"I'm really impressed that this hotel has a quiet zone, they accommodated to my request of high floor and quiet room. While it's nowhere as fancy or well-equipped as Sunway Resort, I appreciate the cleanliness and attentiveness of housekeeping. The fact that it's linked to the mall (many food and shopping options) made it worthwhile.",i am really impressed that this hotel has a quiet zone they accommodated to my request of high floor and quiet room while it is nowhere as fancy or well equipped as sunway resort i appreciate the cleanliness and attentiveness of housekeeping the fact that it is linked to the mall many food and shopping options made it worthwhile,"I'm really impressed that this hotel has a quiet zone, they accommodated to my request of high floor and quiet room. While it's nowhere as fancy or well-equipped as Sunway Resort, I appreciate the cleanliness and attentiveness of housekeeping. The fact that it's linked to the mall (many food and shopping options) made it worthwhile.",neutral,1,59,471,Agoda,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",medium,0.0,0.0,Mixed/acceptable wording,Location; Cleanliness; Breakfast/Food,Cleanliness Risk,Suitable for convenience-focused travellers; Not ideal for cleanliness-sensitive guests,"Improve room, linen and towel cleanliness"
"Like the breakfast so much! Great to stay when want to go shopping,watch movie and go Sunway Lagoon to swim at the same time^^",translation_package_not_installed,False,"Like the breakfast so much! Great to stay when want to go shopping,watch movie and go Sunway Lagoon to swim at the same time^^",like the breakfast so much great to stay when want to go shopping watch movie and go sunway lagoon to swim at the same time,"Like the breakfast so much! Great to stay when want to go shopping,watch movie and go Sunway Lagoon to swim at the same time^^",neutral,1,25,452,Agoda,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",medium,0.0,0.0,Mixed/acceptable wording,Location; Breakfast/Food,No major risk detected,Suitable for convenience-focused travellers,No major improvement issue detected
"Location is the best. Staff from receptionist/concierge, bellhop to housekeeping staff were all very attentive to guest needs. Even paid attention to greet us when in hallways. Nice to see that they take pride in their jobs. Slight downside is the shower area is a bit dirty from long term stains. Would also be great if there was 7/11 or FamilyMart right below (we had to cross the street for 7/11).",translation_package_not_installed,False,"Location is the best. Staff from receptionist/concierge, bellhop to housekeeping staff were all very attentive to guest needs. Even paid attention to greet us when in hallways. Nice to see that they take pride in their jobs. Slight downside is the shower area is a bit dirty from long term stains. Would also be great if there was 7/11 or FamilyMart right below (we had to cross the street for 7/11).",location is the best staff from receptionist concierge bellhop to housekeeping staff were all very attentive to guest needs even paid attention to greet us when in hallways nice to see that they take pride in their jobs slight downside is the shower area is a bit dirty from long term stains would also be great if there was or familymart right below we had to cross the street for,"Location is the best. Staff from receptionist/concierge, bellhop to housekeeping staff were all very attentive to guest needs. Even paid attention to greet us when in hallways. Nice to see that they take pride in their jobs. Slight downside is the shower area is a bit dirty from long term stains. Would also be great if there was 7/11 or FamilyMart right below (we had to cross the street for 7/11).",neutral,1,70,453,Agoda,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",medium,6.0,4.0,"Mixed/acceptable wording; positive: best, nice; negative: dirty",Location; Cleanliness; Service; Facilities,Cleanliness Risk; Facility/Maintenance Risk,Not ideal for cleanliness-sensitive guests,"Improve room, linen and towel cleanliness; Improve room facilities and maintenance"
No working table,translation_package_not_installed,False,No working table,no working table,No working table,neutral,1,3,454,Agoda,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",medium,0.0,0.0,Mixed/acceptable wording,General,No major risk detected,General traveller suitability,No major improvement issue detected
Not bad with 2 breakfast. The parking is not free though unfortunately.,translation_package_not_installed,False,Not bad with 2 breakfast. The parking is not free though unfortunately.,not bad with breakfast the parking is not free though unfortunately,Not bad with 2 breakfast. The parking is not free though unfortunately.,neutral,1,11,474,Agoda,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",medium,2.0,4.5,"Mixed/acceptable wording; positive: not bad; negative: not free, bad",Parking; Breakfast/Food,Parking Risk; Breakfast/Food Risk,General traveller suitability,"Improve parking information or parking availability; Improve breakfast menu, quality or service"
